image_id,asp_pred,label_bin,split
ISIC_0012538,1,0,train
ISIC_0029865,0,0,train
ISIC_0026005,1,0,train
ISIC_0031408,1,1,train
ISIC_0019981,1,0,train
ISIC_0013114,0,0,train
ISIC_0017702,1,0,train
ISIC_0013129,0,1,train
ISIC_0012135,0,0,train
ISIC_0027564,0,0,train
ISIC_0034216,1,1,train
ISIC_0028510,0,0,train
ISIC_0026158,1,1,train
ISIC_0018108,0,0,train
ISIC_0010171,1,1,train
ISIC_0024317,1,0,train
ISIC_0025072,0,0,train
ISIC_0032466,1,1,train
ISIC_0014478,0,0,train
ISIC_0029551,0,0,train
ISIC_0029828,1,0,train
ISIC_0029730,1,0,train
ISIC_0015079,1,1,train
ISIC_0031972,1,1,train
ISIC_0035287,1,1,train
ISIC_0025646,0,0,train
ISIC_0034887,1,0,train
ISIC_0024130,1,1,train
ISIC_0026041,0,0,train
ISIC_0012481,0,0,train
ISIC_0012685,0,0,train
ISIC_0027519,0,0,train
ISIC_0026783,0,0,train
ISIC_0000407,1,0,train
ISIC_0024680,0,0,train
ISIC_0035026,1,1,train
ISIC_0033066,1,0,train
ISIC_0025634,0,0,train
ISIC_0033047,1,1,train
ISIC_0015163,1,0,train
ISIC_0001152,1,1,train
ISIC_0030155,0,0,train
ISIC_0032521,0,0,train
ISIC_0028736,0,0,train
ISIC_0030839,1,0,train
ISIC_0029588,0,0,train
ISIC_0034568,0,0,train
ISIC_0027518,0,0,train
ISIC_0031422,0,0,train
ISIC_0020999,1,0,train
ISIC_0026707,0,0,train
ISIC_0026445,0,0,train
ISIC_0012735,0,0,train
ISIC_0032350,0,0,train
ISIC_0032206,0,1,train
ISIC_0025153,1,1,train
ISIC_0034618,1,0,train
ISIC_0034415,0,0,train
ISIC_0030917,0,0,train
ISIC_0031430,1,1,train
ISIC_0031006,1,0,train
ISIC_0022787,0,0,train
ISIC_0034127,1,0,train
ISIC_0000137,0,0,train
ISIC_0029749,1,0,train
ISIC_0036188,0,0,train
ISIC_0018040,0,1,train
ISIC_0030540,0,0,train
ISIC_0028453,1,0,train
ISIC_0033170,1,0,train
ISIC_0033098,0,0,train
ISIC_0028687,1,1,train
ISIC_0033590,0,0,train
ISIC_0032461,1,1,train
ISIC_0032626,1,1,train
ISIC_0000124,0,0,train
ISIC_0029209,0,1,train
ISIC_0029910,0,0,train
ISIC_0033053,0,0,train
ISIC_0035954,1,0,train
ISIC_0026790,1,0,train
ISIC_0031177,1,1,train
ISIC_0034827,1,0,train
ISIC_0027829,0,1,train
ISIC_0024704,0,0,train
ISIC_0011079,1,0,train
ISIC_0014945,1,0,train
ISIC_0024701,1,1,train
ISIC_0034663,1,0,train
ISIC_0030642,0,0,train
ISIC_0028893,0,0,train
ISIC_0033377,1,1,train
ISIC_0034050,1,1,train
ISIC_0034274,1,0,train
ISIC_0029954,1,0,train
ISIC_0029870,1,0,train
ISIC_0032270,1,0,train
ISIC_0028655,0,1,train
ISIC_0032779,0,0,train
ISIC_0032609,1,0,train
ISIC_0036325,1,1,train
ISIC_0029874,0,0,train
ISIC_0027087,1,0,train
ISIC_0026526,1,0,train
ISIC_0013233,0,0,train
ISIC_0030709,1,0,train
ISIC_0027639,0,0,train
ISIC_0020443,0,0,train
ISIC_0036230,0,1,train
ISIC_0026995,0,1,train
ISIC_0014826,1,0,train
ISIC_0027032,0,0,train
ISIC_0029506,0,0,train
ISIC_0024727,0,0,train
ISIC_0029782,0,0,train
ISIC_0028166,1,0,train
ISIC_0017350,0,0,train
ISIC_0033708,1,1,train
ISIC_0025682,0,0,train
ISIC_0029685,0,0,train
ISIC_0033129,1,1,train
ISIC_0031323,0,0,train
ISIC_0025963,1,1,train
ISIC_0033615,1,0,train
ISIC_0012390,0,0,train
ISIC_0033087,1,0,train
ISIC_0032126,0,0,train
ISIC_0031761,0,0,train
ISIC_0027252,0,0,train
ISIC_0027604,1,1,train
ISIC_0026939,0,0,train
ISIC_0024845,1,0,train
ISIC_0026404,1,0,train
ISIC_0027103,1,0,train
ISIC_0033464,0,0,train
ISIC_0029305,1,0,train
ISIC_0028656,1,0,train
ISIC_0025016,1,0,train
ISIC_0011104,1,0,train
ISIC_0029692,0,0,train
ISIC_0028556,1,1,train
ISIC_0035525,1,1,train
ISIC_0034024,0,0,train
ISIC_0013803,0,0,train
ISIC_0012271,0,0,train
ISIC_0031109,0,0,train
ISIC_0029014,0,0,train
ISIC_0000172,1,1,train
ISIC_0029405,1,0,train
ISIC_0031366,0,0,train
ISIC_0026007,0,0,train
ISIC_0035650,1,0,train
ISIC_0029722,0,0,train
ISIC_0028659,0,1,train
ISIC_0015275,1,0,train
ISIC_0026655,0,0,train
ISIC_0031279,0,0,train
ISIC_0025524,1,1,train
ISIC_0034562,0,0,train
ISIC_0030590,0,0,train
ISIC_0033106,1,0,train
ISIC_0000514,0,0,train
ISIC_0025062,0,0,train
ISIC_0020632,0,1,train
ISIC_0032195,0,0,train
ISIC_0026118,1,1,train
ISIC_0035539,0,0,train
ISIC_0035994,1,0,train
ISIC_0027311,1,0,train
ISIC_0028936,1,0,train
ISIC_0027030,1,1,train
ISIC_0020840,0,0,train
ISIC_0026465,0,0,train
ISIC_0012715,0,0,train
ISIC_0033257,1,1,train
ISIC_0031420,0,0,train
ISIC_0032851,1,0,train
ISIC_0024332,0,1,train
ISIC_0011168,1,0,train
ISIC_0025944,0,0,train
ISIC_0035320,1,0,train
ISIC_0010447,1,0,train
ISIC_0031374,0,0,train
ISIC_0030039,0,0,train
ISIC_0015228,1,1,train
ISIC_0026307,0,0,train
ISIC_0023221,0,0,train
ISIC_0035809,1,0,train
ISIC_0026842,1,0,train
ISIC_0031140,1,1,train
ISIC_0010442,1,1,train
ISIC_0024707,1,1,train
ISIC_0027367,1,0,train
ISIC_0034870,1,1,train
ISIC_0014308,1,0,train
ISIC_0024106,0,0,train
ISIC_0006193,0,0,train
ISIC_0028170,1,0,train
ISIC_0013592,0,0,train
ISIC_0026595,0,0,train
ISIC_0015060,1,0,train
ISIC_0012560,0,0,train
ISIC_0030983,0,0,train
ISIC_0000157,1,1,train
ISIC_0028038,0,0,train
ISIC_0015149,1,1,train
ISIC_0014694,1,0,train
ISIC_0027606,1,0,train
ISIC_0024740,1,0,train
ISIC_0031344,1,0,train
ISIC_0014720,0,0,train
ISIC_0030611,0,0,train
ISIC_0027919,0,0,train
ISIC_0032266,0,0,train
ISIC_0027406,1,0,train
ISIC_0035930,1,0,train
ISIC_0028722,0,0,train
ISIC_0025098,1,0,train
ISIC_0025995,0,0,train
ISIC_0029904,0,0,train
ISIC_0024346,0,0,train
ISIC_0034750,1,0,train
ISIC_0014782,1,0,train
ISIC_0024471,1,0,train
ISIC_0012804,0,0,train
ISIC_0012823,0,0,train
ISIC_0029542,0,0,train
ISIC_0030405,0,0,train
ISIC_0028106,0,1,train
ISIC_0026944,0,0,train
ISIC_0036226,1,0,train
ISIC_0027828,1,0,train
ISIC_0022657,0,0,train
ISIC_0027527,1,0,train
ISIC_0016011,0,0,train
ISIC_0033673,1,0,train
ISIC_0029015,0,0,train
ISIC_0031726,0,0,train
ISIC_0000331,0,0,train
ISIC_0021777,1,0,train
ISIC_0014366,1,0,train
ISIC_0015165,1,0,train
ISIC_0030790,0,0,train
ISIC_0000082,0,0,train
ISIC_0027592,0,0,train
ISIC_0027148,0,0,train
ISIC_0030718,0,0,train
ISIC_0028611,1,0,train
ISIC_0028815,0,1,train
ISIC_0034632,1,0,train
ISIC_0000321,1,0,train
ISIC_0033910,1,0,train
ISIC_0025186,0,0,train
ISIC_0035335,0,0,train
ISIC_0031096,0,0,train
ISIC_0027514,1,0,train
ISIC_0028840,1,0,train
ISIC_0032790,1,1,train
ISIC_0027403,1,0,train
ISIC_0026755,0,0,train
ISIC_0027678,1,1,train
ISIC_0033889,0,0,train
ISIC_0020569,0,0,train
ISIC_0014189,1,0,train
ISIC_0026035,1,0,train
ISIC_0025191,0,0,train
ISIC_0025913,1,0,train
ISIC_0034372,0,0,train
ISIC_0028685,0,1,train
ISIC_0034489,1,0,train
ISIC_0026857,0,1,train
ISIC_0010251,0,0,train
ISIC_0032490,0,0,train
ISIC_0013809,0,0,train
ISIC_0035651,1,1,train
ISIC_0034032,0,0,train
ISIC_0036054,1,0,train
ISIC_0029875,0,0,train
ISIC_0028526,0,0,train
ISIC_0033229,1,0,train
ISIC_0005666,0,0,train
ISIC_0013052,0,0,train
ISIC_0032362,0,0,train
ISIC_0000297,0,0,train
ISIC_0033622,0,0,train
ISIC_0035405,0,0,train
ISIC_0023694,0,0,train
ISIC_0035880,1,0,train
ISIC_0029382,1,0,train
ISIC_0033340,1,0,train
ISIC_0015175,0,0,train
ISIC_0028499,1,1,train
ISIC_0013487,0,0,train
ISIC_0034925,1,0,train
ISIC_0035634,1,0,train
ISIC_0026712,0,0,train
ISIC_0013054,1,0,train
ISIC_0034464,0,0,train
ISIC_0027445,1,0,train
ISIC_0025571,1,0,train
ISIC_0020300,0,0,train
ISIC_0029810,1,0,train
ISIC_0000439,1,0,train
ISIC_0028475,0,0,train
ISIC_0000081,1,0,train
ISIC_0035671,1,0,train
ISIC_0033990,1,0,train
ISIC_0012107,0,0,train
ISIC_0024885,1,1,train
ISIC_0031054,1,0,train
ISIC_0025316,0,1,train
ISIC_0012357,0,0,train
ISIC_0033432,1,1,train
ISIC_0030020,0,0,train
ISIC_0029193,1,1,train
ISIC_0032688,1,0,train
ISIC_0033805,0,1,train
ISIC_0000133,0,0,train
ISIC_0025305,1,0,train
ISIC_0034347,0,0,train
ISIC_0036341,0,0,train
ISIC_0026293,0,0,train
ISIC_0030232,0,0,train
ISIC_0030977,1,0,train
ISIC_0000350,0,0,train
ISIC_0030979,1,0,train
ISIC_0036203,0,0,train
ISIC_0011149,1,0,train
ISIC_0026675,1,0,train
ISIC_0022662,1,1,train
ISIC_0034406,0,1,train
ISIC_0028954,0,0,train
ISIC_0034997,0,0,train
ISIC_0036154,0,0,train
ISIC_0033295,1,1,train
ISIC_0029602,0,1,train
ISIC_0011151,1,0,train
ISIC_0014248,0,1,train
ISIC_0026989,0,1,train
ISIC_0021407,1,0,train
ISIC_0025796,0,0,train
ISIC_0024890,1,0,train
ISIC_0025878,0,0,train
ISIC_0033391,1,0,train
ISIC_0024525,1,1,train
ISIC_0030669,1,0,train
ISIC_0035745,1,0,train
ISIC_0033930,1,0,train
ISIC_0000176,0,0,train
ISIC_0034375,1,0,train
ISIC_0006612,0,0,train
ISIC_0000315,0,0,train
ISIC_0025853,0,0,train
ISIC_0033573,1,1,train
ISIC_0025489,0,1,train
ISIC_0033215,1,0,train
ISIC_0026440,1,0,train
ISIC_0036142,1,0,train
ISIC_0035397,1,1,train
ISIC_0032526,1,1,train
ISIC_0034617,1,0,train
ISIC_0030394,1,0,train
ISIC_0028745,0,0,train
ISIC_0032854,1,1,train
ISIC_0033736,1,0,train
ISIC_0030605,1,0,train
ISIC_0025103,1,0,train
ISIC_0030506,0,0,train
ISIC_0026814,0,0,train
ISIC_0026136,0,0,train
ISIC_0025265,0,1,train
ISIC_0035975,1,0,train
ISIC_0013733,0,0,train
ISIC_0033519,0,0,train
ISIC_0029251,1,0,train
ISIC_0030229,0,0,train
ISIC_0035432,1,1,train
ISIC_0033931,1,1,train
ISIC_0031846,0,0,train
ISIC_0031189,1,1,train
ISIC_0033387,0,1,train
ISIC_0033231,0,0,train
ISIC_0024431,1,1,train
ISIC_0021738,1,0,train
ISIC_0012136,1,1,train
ISIC_0000534,1,0,train
ISIC_0033308,1,0,train
ISIC_0035556,1,0,train
ISIC_0011372,0,0,train
ISIC_0033572,1,0,train
ISIC_0026421,1,0,train
ISIC_0033472,1,0,train
ISIC_0030352,0,1,train
ISIC_0019092,0,0,train
ISIC_0030523,0,0,train
ISIC_0033205,1,1,train
ISIC_0025353,0,0,train
ISIC_0025667,0,0,train
ISIC_0033551,0,1,train
ISIC_0000506,0,0,train
ISIC_0031012,1,1,train
ISIC_0006651,0,0,train
ISIC_0024521,0,0,train
ISIC_0035675,1,0,train
ISIC_0035769,0,0,train
ISIC_0025834,1,0,train
ISIC_0024574,0,0,train
ISIC_0027282,1,1,train
ISIC_0030271,1,1,train
ISIC_0034459,1,1,train
ISIC_0028266,0,0,train
ISIC_0025721,0,0,train
ISIC_0034484,0,0,train
ISIC_0029528,0,0,train
ISIC_0033382,1,0,train
ISIC_0035946,1,0,train
ISIC_0012187,0,0,train
ISIC_0027497,1,0,train
ISIC_0026551,0,0,train
ISIC_0035884,1,0,train
ISIC_0033926,1,0,train
ISIC_0034542,1,0,train
ISIC_0032437,1,1,train
ISIC_0035265,1,0,train
ISIC_0028548,1,1,train
ISIC_0023936,0,0,train
ISIC_0035914,1,1,train
ISIC_0015003,1,1,train
ISIC_0027453,0,0,train
ISIC_0033684,1,0,train
ISIC_0033421,0,0,train
ISIC_0025767,1,0,train
ISIC_0025021,1,0,train
ISIC_0000023,0,0,train
ISIC_0021714,1,0,train
ISIC_0028372,1,1,train
ISIC_0033759,0,0,train
ISIC_0031269,0,0,train
ISIC_0034730,1,0,train
ISIC_0033179,1,0,train
ISIC_0030741,0,0,train
ISIC_0035632,1,0,train
ISIC_0010326,1,0,train
ISIC_0028915,1,1,train
ISIC_0024342,0,0,train
ISIC_0019964,0,0,train
ISIC_0029920,1,0,train
ISIC_0034633,1,1,train
ISIC_0033730,1,1,train
ISIC_0030339,1,1,train
ISIC_0014863,0,0,train
ISIC_0033001,1,1,train
ISIC_0025727,0,0,train
ISIC_0033850,1,0,train
ISIC_0033881,1,1,train
ISIC_0028428,1,0,train
ISIC_0029764,0,0,train
ISIC_0023118,1,1,train
ISIC_0031684,0,0,train
ISIC_0024637,1,0,train
ISIC_0000555,0,0,train
ISIC_0034430,0,0,train
ISIC_0030363,0,0,train
ISIC_0029342,0,1,train
ISIC_0034323,1,1,train
ISIC_0015363,1,0,train
ISIC_0026065,0,0,train
ISIC_0000259,1,0,train
ISIC_0030045,0,0,train
ISIC_0027314,0,0,train
ISIC_0025842,1,0,train
ISIC_0025700,1,1,train
ISIC_0014157,0,1,train
ISIC_0013696,0,0,train
ISIC_0033000,1,1,train
ISIC_0027982,1,0,train
ISIC_0035586,1,1,train
ISIC_0010330,1,0,train
ISIC_0025450,1,1,train
ISIC_0031111,0,0,train
ISIC_0030780,0,0,train
ISIC_0034439,1,0,train
ISIC_0034014,1,0,train
ISIC_0026129,0,0,train
ISIC_0013843,1,0,train
ISIC_0009940,1,0,train
ISIC_0026793,1,0,train
ISIC_0028513,1,0,train
ISIC_0029031,1,0,train
ISIC_0009165,0,0,train
ISIC_0030458,1,0,train
ISIC_0000364,0,0,train
ISIC_0032809,1,0,train
ISIC_0024410,0,1,train
ISIC_0033304,1,1,train
ISIC_0031037,1,0,train
ISIC_0030774,0,0,train
ISIC_0025012,1,0,train
ISIC_0031123,1,0,train
ISIC_0035748,1,1,train
ISIC_0026212,1,1,train
ISIC_0024580,0,0,train
ISIC_0010333,1,0,train
ISIC_0026662,0,0,train
ISIC_0033742,1,0,train
ISIC_0000165,1,1,train
ISIC_0029234,0,0,train
ISIC_0014601,1,0,train
ISIC_0012904,1,0,train
ISIC_0030252,0,0,train
ISIC_0030773,0,0,train
ISIC_0029175,0,0,train
ISIC_0025535,0,0,train
ISIC_0000085,0,0,train
ISIC_0000491,1,0,train
ISIC_0035904,1,0,train
ISIC_0025319,1,1,train
ISIC_0031492,0,0,train
ISIC_0016351,0,0,train
ISIC_0024616,0,0,train
ISIC_0032771,1,0,train
ISIC_0035482,0,0,train
ISIC_0025508,1,0,train
ISIC_0025922,1,0,train
ISIC_0031860,0,0,train
ISIC_0026609,0,0,train
ISIC_0027832,0,1,train
ISIC_0036329,0,0,train
ISIC_0031467,0,0,train
ISIC_0032524,0,0,train
ISIC_0030044,0,0,train
ISIC_0034873,1,1,train
ISIC_0033056,1,0,train
ISIC_0027834,1,0,train
ISIC_0035331,1,0,train
ISIC_0025926,1,0,train
ISIC_0035465,1,0,train
ISIC_0028950,0,0,train
ISIC_0028841,0,0,train
ISIC_0032625,0,0,train
ISIC_0026738,1,1,train
ISIC_0035348,1,1,train
ISIC_0027305,1,0,train
ISIC_0033484,1,0,train
ISIC_0033601,1,0,train
ISIC_0024599,0,0,train
ISIC_0029272,0,1,train
ISIC_0022006,1,0,train
ISIC_0031882,1,0,train
ISIC_0035199,1,0,train
ISIC_0029057,1,0,train
ISIC_0006940,0,0,train
ISIC_0021504,1,1,train
ISIC_0029027,1,0,train
ISIC_0000449,0,0,train
ISIC_0029087,0,0,train
ISIC_0026907,0,0,train
ISIC_0013124,0,0,train
ISIC_0006914,0,0,train
ISIC_0029222,1,0,train
ISIC_0002829,0,0,train
ISIC_0017460,1,0,train
ISIC_0030080,1,1,train
ISIC_0029527,1,0,train
ISIC_0009981,0,0,train
ISIC_0035225,1,0,train
ISIC_0033959,1,0,train
ISIC_0033247,0,0,train
ISIC_0029510,0,0,train
ISIC_0032544,1,1,train
ISIC_0034215,1,0,train
ISIC_0014032,0,0,train
ISIC_0027964,1,1,train
ISIC_0035899,0,0,train
ISIC_0033280,1,0,train
ISIC_0030018,0,0,train
ISIC_0028847,1,1,train
ISIC_0036025,1,0,train
ISIC_0024461,1,1,train
ISIC_0015463,1,0,train
ISIC_0015127,1,0,train
ISIC_0028909,1,0,train
ISIC_0025544,0,0,train
ISIC_0029267,0,0,train
ISIC_0032952,1,0,train
ISIC_0030167,1,0,train
ISIC_0000554,1,0,train
ISIC_0029576,1,0,train
ISIC_0029614,0,0,train
ISIC_0014798,1,0,train
ISIC_0034408,0,0,train
ISIC_0025024,0,0,train
ISIC_0021910,1,0,train
ISIC_0029893,1,1,train
ISIC_0029335,0,0,train
ISIC_0024646,1,1,train
ISIC_0027132,0,0,train
ISIC_0026338,0,0,train
ISIC_0026529,0,0,train
ISIC_0027938,0,0,train
ISIC_0033009,1,0,train
ISIC_0025915,0,0,train
ISIC_0032022,1,1,train
ISIC_0035019,0,0,train
ISIC_0033839,0,0,train
ISIC_0025459,0,0,train
ISIC_0014392,0,0,train
ISIC_0029702,0,0,train
ISIC_0034782,1,0,train
ISIC_0025431,0,0,train
ISIC_0018929,0,0,train
ISIC_0024913,1,1,train
ISIC_0000036,1,1,train
ISIC_0014103,1,0,train
ISIC_0010086,1,0,train
ISIC_0027235,1,0,train
ISIC_0011137,1,0,train
ISIC_0026500,1,1,train
ISIC_0028469,0,0,train
ISIC_0013758,0,0,train
ISIC_0036300,0,0,train
ISIC_0023696,1,0,train
ISIC_0014605,1,0,train
ISIC_0021990,0,0,train
ISIC_0029628,0,0,train
ISIC_0025176,0,0,train
ISIC_0027061,0,0,train
ISIC_0032637,1,1,train
ISIC_0027322,0,0,train
ISIC_0027886,0,0,train
ISIC_0031086,0,0,train
ISIC_0030639,0,0,train
ISIC_0020135,1,0,train
ISIC_0024773,1,0,train
ISIC_0030373,0,0,train
ISIC_0035082,0,0,train
ISIC_0034137,1,0,train
ISIC_0034528,0,0,train
ISIC_0024336,1,0,train
ISIC_0031124,0,0,train
ISIC_0027396,0,0,train
ISIC_0029195,0,0,train
ISIC_0023128,0,0,train
ISIC_0029268,1,1,train
ISIC_0028621,1,0,train
ISIC_0000378,1,0,train
ISIC_0031292,1,1,train
ISIC_0030889,1,0,train
ISIC_0024667,0,0,train
ISIC_0035784,1,0,train
ISIC_0034039,1,0,train
ISIC_0024318,1,0,train
ISIC_0026854,0,0,train
ISIC_0000188,1,0,train
ISIC_0035386,0,0,train
ISIC_0033277,0,0,train
ISIC_0034717,1,0,train
ISIC_0015023,1,0,train
ISIC_0030829,0,0,train
ISIC_0014702,0,0,train
ISIC_0031774,0,0,train
ISIC_0028333,0,0,train
ISIC_0031593,0,0,train
ISIC_0031373,0,0,train
ISIC_0013689,0,0,train
ISIC_0013480,0,0,train
ISIC_0015167,1,1,train
ISIC_0021936,1,0,train
ISIC_0000091,0,0,train
ISIC_0033234,1,0,train
ISIC_0028839,0,0,train
ISIC_0027616,1,1,train
ISIC_0035608,0,1,train
ISIC_0026369,1,1,train
ISIC_0028929,0,1,train
ISIC_0034090,1,0,train
ISIC_0013177,1,1,train
ISIC_0025823,1,0,train
ISIC_0031729,0,0,train
ISIC_0031448,0,0,train
ISIC_0033883,1,1,train
ISIC_0033401,1,0,train
ISIC_0024363,1,0,train
ISIC_0034930,1,0,train
ISIC_0026592,0,0,train
ISIC_0029492,0,0,train
ISIC_0026434,0,0,train
ISIC_0033531,1,0,train
ISIC_0033723,0,0,train
ISIC_0032819,1,0,train
ISIC_0012496,0,0,train
ISIC_0027768,0,0,train
ISIC_0033508,0,0,train
ISIC_0012261,0,0,train
ISIC_0019204,1,1,train
ISIC_0029196,1,0,train
ISIC_0025786,0,0,train
ISIC_0032157,1,0,train
ISIC_0029078,0,0,train
ISIC_0028009,0,0,train
ISIC_0024719,0,0,train
ISIC_0031529,0,1,train
ISIC_0019703,1,0,train
ISIC_0032739,1,0,train
ISIC_0011089,0,0,train
ISIC_0026436,1,0,train
ISIC_0030016,0,0,train
ISIC_0024430,0,0,train
ISIC_0012529,0,0,train
ISIC_0015203,1,1,train
ISIC_0023145,1,1,train
ISIC_0029241,1,1,train
ISIC_0018278,0,0,train
ISIC_0028188,1,0,train
ISIC_0024855,0,0,train
ISIC_0034654,0,0,train
ISIC_0027376,0,0,train
ISIC_0022208,1,0,train
ISIC_0025890,0,0,train
ISIC_0013983,0,0,train
ISIC_0030670,1,0,train
ISIC_0016007,0,0,train
ISIC_0030723,1,0,train
ISIC_0029304,0,0,train
ISIC_0029246,0,0,train
ISIC_0025752,1,1,train
ISIC_0027155,0,1,train
ISIC_0033279,0,1,train
ISIC_0034621,1,0,train
ISIC_0033745,1,0,train
ISIC_0030554,0,0,train
ISIC_0033563,1,0,train
ISIC_0027599,0,0,train
ISIC_0029165,0,0,train
ISIC_0013552,1,0,train
ISIC_0030131,1,0,train
ISIC_0025600,1,1,train
ISIC_0036268,0,0,train
ISIC_0028085,1,1,train
ISIC_0009941,0,0,train
ISIC_0027313,0,0,train
ISIC_0024725,1,0,train
ISIC_0034505,1,0,train
ISIC_0026294,0,0,train
ISIC_0028207,1,0,train
ISIC_0033246,1,0,train
ISIC_0035417,1,0,train
ISIC_0029402,0,0,train
ISIC_0029998,0,0,train
ISIC_0022044,0,0,train
ISIC_0013523,0,0,train
ISIC_0012413,0,0,train
ISIC_0028001,0,0,train
ISIC_0013216,1,0,train
ISIC_0030712,1,1,train
ISIC_0015056,1,1,train
ISIC_0024531,0,0,train
ISIC_0024636,0,0,train
ISIC_0033035,0,0,train
ISIC_0034499,1,0,train
ISIC_0033719,0,0,train
ISIC_0017411,1,1,train
ISIC_0014328,0,1,train
ISIC_0035314,0,0,train
ISIC_0032280,1,0,train
ISIC_0030474,0,0,train
ISIC_0033776,1,0,train
ISIC_0014831,1,0,train
ISIC_0025545,1,0,train
ISIC_0025954,0,0,train
ISIC_0034545,1,1,train
ISIC_0030174,1,0,train
ISIC_0026886,1,0,train
ISIC_0032236,0,0,train
ISIC_0031988,0,0,train
ISIC_0029289,1,0,train
ISIC_0000340,0,0,train
ISIC_0035267,1,0,train
ISIC_0031524,0,0,train
ISIC_0013526,0,0,train
ISIC_0035219,0,0,train
ISIC_0018602,0,0,train
ISIC_0031028,0,0,train
ISIC_0030654,1,0,train
ISIC_0033605,1,0,train
ISIC_0033920,0,0,train
ISIC_0025564,1,1,train
ISIC_0034726,0,0,train
ISIC_0024909,1,0,train
ISIC_0021770,1,0,train
ISIC_0013403,0,0,train
ISIC_0025261,1,0,train
ISIC_0029168,1,0,train
ISIC_0031799,1,0,train
ISIC_0010435,1,0,train
ISIC_0033404,1,0,train
ISIC_0026260,0,0,train
ISIC_0033408,0,0,train
ISIC_0031405,1,0,train
ISIC_0030125,1,0,train
ISIC_0010584,0,0,train
ISIC_0024384,0,0,train
ISIC_0036031,1,1,train
ISIC_0033309,1,0,train
ISIC_0031167,0,0,train
ISIC_0036304,1,0,train
ISIC_0029537,1,0,train
ISIC_0024808,0,0,train
ISIC_0008785,0,0,train
ISIC_0027044,0,0,train
ISIC_0032447,1,1,train
ISIC_0028099,0,0,train
ISIC_0024388,0,0,train
ISIC_0016042,0,0,train
ISIC_0013588,1,0,train
ISIC_0030933,0,0,train
ISIC_0024641,0,0,train
ISIC_0008294,0,0,train
ISIC_0012456,0,0,train
ISIC_0017392,0,1,train
ISIC_0024528,0,0,train
ISIC_0027785,0,0,train
ISIC_0010861,0,0,train
ISIC_0035609,0,0,train
ISIC_0010327,0,0,train
ISIC_0035311,0,0,train
ISIC_0033687,0,1,train
ISIC_0030729,0,0,train
ISIC_0014151,1,0,train
ISIC_0000205,1,0,train
ISIC_0005187,0,0,train
ISIC_0026318,1,0,train
ISIC_0030267,0,0,train
ISIC_0031526,1,1,train
ISIC_0015161,1,0,train
ISIC_0025266,1,1,train
ISIC_0010465,0,0,train
ISIC_0033997,1,0,train
ISIC_0032465,0,0,train
ISIC_0000032,1,0,train
ISIC_0013410,0,0,train
ISIC_0035108,0,0,train
ISIC_0034402,1,1,train
ISIC_0035289,0,0,train
ISIC_0032151,0,0,train
ISIC_0029558,1,1,train
ISIC_0015206,0,0,train
ISIC_0033727,0,0,train
ISIC_0025115,0,0,train
ISIC_0014162,1,1,train
ISIC_0033398,0,0,train
ISIC_0029989,1,0,train
ISIC_0002251,0,0,train
ISIC_0017486,0,0,train
ISIC_0016041,0,0,train
ISIC_0031735,1,0,train
ISIC_0019178,1,0,train
ISIC_0028015,0,0,train
ISIC_0000245,1,0,train
ISIC_0027228,0,0,train
ISIC_0021659,0,0,train
ISIC_0032743,1,0,train
ISIC_0010479,1,0,train
ISIC_0033456,1,1,train
ISIC_0030991,1,1,train
ISIC_0032986,1,0,train
ISIC_0035678,1,0,train
ISIC_0034936,1,1,train
ISIC_0024922,0,0,train
ISIC_0025291,0,0,train
ISIC_0013356,0,0,train
ISIC_0013688,0,0,train
ISIC_0028149,0,0,train
ISIC_0024923,1,1,train
ISIC_0032384,1,1,train
ISIC_0014683,0,0,train
ISIC_0031921,0,0,train
ISIC_0027520,0,0,train
ISIC_0030249,0,1,train
ISIC_0028850,0,0,train
ISIC_0032886,1,0,train
ISIC_0030793,1,0,train
ISIC_0029853,0,0,train
ISIC_0032665,1,0,train
ISIC_0033305,1,0,train
ISIC_0025730,0,0,train
ISIC_0025007,0,0,train
ISIC_0031954,0,0,train
ISIC_0010367,0,0,train
ISIC_0024735,0,0,train
ISIC_0034770,1,0,train
ISIC_0025885,1,0,train
ISIC_0013796,0,0,train
ISIC_0035666,1,0,train
ISIC_0028444,0,0,train
ISIC_0000112,0,0,train
ISIC_0026658,0,0,train
ISIC_0010062,1,0,train
ISIC_0030686,0,0,train
ISIC_0033683,1,0,train
ISIC_0029556,0,0,train
ISIC_0034080,1,0,train
ISIC_0024652,1,1,train
ISIC_0035912,1,0,train
ISIC_0028859,0,0,train
ISIC_0025684,0,0,train
ISIC_0023207,1,1,train
ISIC_0012464,1,0,train
ISIC_0029112,0,0,train
ISIC_0012925,0,0,train
ISIC_0015261,0,0,train
ISIC_0012786,0,1,train
ISIC_0014501,1,0,train
ISIC_0024944,1,0,train
ISIC_0027026,1,0,train
ISIC_0031435,0,0,train
ISIC_0029412,1,1,train
ISIC_0012548,0,0,train
ISIC_0027643,0,0,train
ISIC_0035114,0,0,train
ISIC_0030325,0,0,train
ISIC_0011158,1,1,train
ISIC_0011223,0,0,train
ISIC_0035747,1,1,train
ISIC_0032929,1,0,train
ISIC_0034773,0,0,train
ISIC_0025802,0,0,train
ISIC_0031663,0,0,train
ISIC_0030627,0,0,train
ISIC_0026890,0,0,train
ISIC_0032121,0,0,train
ISIC_0011199,0,0,train
